Date,Time,Detection Area,Quadrant,Center X,Center Y,Object Area,Closest Point X,Closest Point Y,Distance,Angle from Center,Angle from Closest,New Angle,
27/04/2023,10:15:50,2,LEFT,153,274,120.5,164,275,162.3607095328177,-131.3138,-98.5308,793.48,
27/04/2023,10:15:51,2,LEFT,148,273,435.0,179,275,148.00675660252813,-132.0038,-98.9726,780.41,
27/04/2023,10:15:51,2,LEFT,124,268,189.0,132,275,193.31063085097003,-135.0,-97.719,726.87,
27/04/2023,10:15:51,2,LEFT,123,271,450.5,139,277,186.03763060198332,-135.5876,-97.5369,727.01,
27/04/2023,10:15:51,2,LEFT,130,267,1211.0,159,273,167.72000476985446,-133.9638,-98.7603,737.38,
27/04/2023,10:15:51,2,LEFT,118,266,1546.5,147,280,177.56407294269863,-135.5729,-97.1917,715.01,
27/04/2023,10:15:51,2,LEFT,125,271,204.5,137,275,188.45158529447292,-135.2953,-97.8355,730.69,
27/04/2023,10:15:51,2,LEFT,96,267,436.0,117,260,211.68136431911051,-138.6695,-99.8101,681.51,
27/04/2023,10:15:51,2,LEFT,105,266,1144.5,129,277,195.78048932414077,-137.3571,-97.3144,694.12,
27/04/2023,10:15:51,2,LEFT,95,269,868.5,122,277,202.6153992173349,-139.0856,-97.1663,681.1,
27/04/2023,10:15:51,2,LEFT,103,276,449.0,122,282,201.61349161204464,-139.0957,-96.3402,696.3,
27/04/2023,10:15:51,3,LEFT,61,276,137.5,69,282,253.86019774671254,-144.0253,-95.4951,0.0,
27/04/2023,10:15:52,2,LEFT,76,272,2031.5,114,280,209.84756372185979,-141.8013,-96.5198,657.66,
27/04/2023,10:15:52,2,LEFT,66,280,2371.5,104,299,217.0184323968819,-144.0801,-93.3385,648.9,
27/04/2023,10:17:25,2,LEFT,118,266,1546.5,147,280,177.56407294269863,-135.5729,-97.1917,715.01,
27/04/2023,10:19:11,2,LEFT,118,266,1546.5,147,280,177.56407294269863,-135.5729,-97.1917,715.01,
27/04/2023,10:32:10,2,LEFT,118,266,1546.5,147,280,177.56407294269863,-135.5729,-97.1917,715.01,
27/04/2023,10:36:08,2,LEFT,118,266,1546.5,147,280,177.56407294269863,-135.5729,-97.1917,715.01,
07/05/2023,18:18:59,3,LEFT,13,269,260.5,27,263,298.4928809871351,-147.5771,-97.4314,0.0,
07/05/2023,18:19:32,3,RIGHT,630,343,397.5,620,341,300.7341018241862,-21.3218,82.3332,0.0,
07/05/2023,18:19:32,3,RIGHT,632,343,235.0,623,341,303.7268509697488,-21.1973,82.4762,0.0,
07/05/2023,18:19:40,3,LEFT,168,278,315.5,187,280,138.88484438555562,-129.2558,-98.217,0.0,
07/05/2023,18:19:43,3,LEFT,181,251,111.5,189,253,147.13938969562162,-123.1277,-103.6926,0.0,
07/05/2023,18:19:45,3,RIGHT,344,292,421.5,323,297,23.194827009486403,-82.0565,-99.2645,0.0,
07/05/2023,18:19:46,2,RIGHT,362,296,145.0,343,299,31.144823004794873,-75.9638,-99.8458,1560.6,
07/05/2023,18:19:46,2,RIGHT,360,298,456.5,340,299,29.0,-76.4521,-99.6121,1663.09,
07/05/2023,18:19:47,2,RIGHT,356,303,148.5,345,304,29.68164415931166,-77.3959,-97.6577,1930.46,
07/05/2023,18:19:47,3,LEFT,198,276,235.0,219,280,108.63240768757728,-122.981,-99.2726,0.0,
07/05/2023,18:19:47,3,RIGHT,343,298,302.0,328,302,19.697715603592208,-82.1117,-97.5394,0.0,
07/05/2023,18:19:48,3,RIGHT,335,299,102.5,335,306,20.518284528683193,-84.8056,-96.1939,0.0,
07/05/2023,18:19:49,3,LEFT,343,294,521.5,317,299,21.213203435596427,-82.295,-98.1301,0.0,
07/05/2023,18:19:49,3,RIGHT,364,279,217.5,338,280,43.86342439892262,-76.6215,-107.6126,0.0,
07/05/2023,18:19:50,1,LEFT,13,264,471.5,29,268,295.6095397648729,-146.9171,-96.8168,288.38,
07/05/2023,18:19:50,3,LEFT,378,275,424.0,313,277,43.56604182158393,-72.9399,-105.8953,0.0,
07/05/2023,18:19:50,3,LEFT,48,252,2136.0,107,248,224.8399430706208,-142.0667,-101.4025,0.0,
07/05/2023,18:20:12,3,RIGHT,388,210,625.5,370,219,112.69871339105873,-75.0124,-137.0559,0.0,
07/05/2023,18:20:12,3,RIGHT,543,214,639.0,503,215,210.98341167020692,-48.267,159.6236,0.0,
07/05/2023,18:20:14,3,RIGHT,615,212,558.0,585,212,286.16254122438875,-40.5052,131.7509,0.0,
07/05/2023,18:20:14,3,RIGHT,621,209,140.0,608,212,307.58413483143113,-40.2705,126.8699,0.0,
07/05/2023,18:20:15,3,RIGHT,463,188,138.0,440,188,178.39282496782207,-62.6106,-169.6952,0.0,
07/05/2023,18:20:17,3,LEFT,2,235,111.0,12,244,317.23808094237364,-144.2414,-99.5445,0.0,
07/05/2023,18:20:17,3,LEFT,10,235,752.5,24,239,306.88271375233893,-143.5464,-100.4308,0.0,
07/05/2023,18:20:17,3,LEFT,17,215,1455.0,42,222,294.76770515102226,-140.5872,-103.0739,0.0,
07/05/2023,18:20:17,3,RIGHT,618,207,99.5,610,207,311.23785116852355,-40.775,127.7389,0.0,
07/05/2023,18:20:17,3,LEFT,25,212,1558.0,54,219,284.52943608702424,-139.4948,-103.8388,0.0,
07/05/2023,18:20:17,3,RIGHT,620,208,108.0,608,207,309.3751767676263,-40.4752,128.1221,0.0,
07/05/2023,18:20:17,3,LEFT,29,211,1856.0,57,219,281.7268180347764,-138.9958,-103.9368,0.0,
07/05/2023,18:20:17,3,RIGHT,617,208,93.0,605,207,306.5844092578747,-40.7598,128.7093,0.0,
07/05/2023,18:20:17,3,LEFT,30,216,1997.5,62,219,277.0649743291274,-139.4639,-104.1033,0.0,
07/05/2023,18:20:17,3,LEFT,31,223,2811.0,69,234,265.32432983049256,-140.1749,-102.2828,0.0,
07/05/2023,18:20:18,3,LEFT,51,236,5078.5,127,224,215.55741694499866,-139.7159,-105.9005,0.0,
07/05/2023,18:20:18,3,RIGHT,621,209,315.0,600,212,300.1066477104431,-40.2705,128.4537,0.0,
07/05/2023,18:20:19,3,RIGHT,613,190,142.0,600,190,308.70698080866265,-43.0808,133.7078,0.0,
07/05/2023,18:20:19,3,LEFT,6,269,196.5,17,270,307.0977043222564,-148.1589,-96.3824,0.0,
07/05/2023,18:20:19,3,RIGHT,617,189,344.5,598,188,307.7466490475567,-42.7974,134.5692,0.0,
07/05/2023,18:20:19,3,LEFT,4,269,224.0,12,270,312.03204963593083,-148.3217,-96.3124,0.0,
07/05/2023,18:20:19,3,LEFT,4,269,161.5,9,275,314.23876272668844,-148.3217,-95.6482,0.0,
07/05/2023,18:20:19,3,LEFT,10,267,195.5,19,275,304.3451987464235,-147.5647,-95.7743,0.0,
07/05/2023,18:20:19,3,RIGHT,605,190,888.0,565,188,278.29660436304283,-43.8727,142.5785,0.0,
07/05/2023,18:20:19,3,LEFT,18,277,724.5,42,282,280.58510295452254,-148.234,-95.1455,0.0,
07/05/2023,18:20:19,3,LEFT,7,277,138.0,14,280,308.60330523181375,-149.144,-95.0796,0.0,
07/05/2023,18:20:19,3,RIGHT,484,186,97.5,473,188,202.07176942858692,-59.4625,176.0995,0.0,
07/05/2023,18:20:20,2,LEFT,97,320,166.5,122,321,198.00252523642217,-147.1481,-89.8325,701.68,
07/05/2023,18:20:20,3,LEFT,6,311,115.5,14,314,306.0588178765644,-154.0218,-90.7639,0.0,
07/05/2023,18:20:20,2,LEFT,40,312,428.0,57,321,263.0019011338131,-151.5044,-89.8592,629.67,
07/05/2023,18:20:20,3,RIGHT,605,249,527.5,560,246,251.14935795259362,-37.0304,127.6262,0.0,
07/05/2023,18:20:20,2,LEFT,106,321,129.0,122,321,198.00252523642217,-146.2482,-89.8325,716.52,
07/05/2023,18:20:20,2,LEFT,41,311,334.5,57,309,263.2299375071156,-151.2602,-91.5482,630.46,
07/05/2023,18:20:20,3,RIGHT,629,253,133.5,618,251,305.88396492787916,-34.3271,114.1349,0.0,
07/05/2023,18:20:20,3,LEFT,42,305,150.5,52,309,268.2256512714621,-150.2329,-91.5294,0.0,
07/05/2023,18:20:20,3,RIGHT,619,249,246.5,600,248,289.10897599348243,-35.7185,117.8973,0.0,
07/05/2023,18:20:20,3,RIGHT,624,225,116.0,610,224,305.4766766874355,-38.1739,123.3263,0.0,
07/05/2023,18:20:20,3,RIGHT,608,207,751.5,568,210,271.3005713226568,-41.7445,136.606,0.0,
07/05/2023,18:20:20,3,RIGHT,597,189,1051.0,540,193,254.02558926218438,-44.7924,149.1026,0.0,
07/05/2023,18:20:21,3,RIGHT,621,186,603.5,600,193,307.45568786412133,-42.7252,133.0401,0.0,
07/05/2023,18:20:21,3,RIGHT,624,188,600.5,600,190,308.70698080866265,-42.2361,133.7078,0.0,
07/05/2023,18:20:21,3,RIGHT,620,189,530.0,598,188,307.7466490475567,-42.5104,134.5692,0.0,
07/05/2023,18:20:21,1,LEFT,21,299,126.5,32,302,288.5619517538652,-151.1084,-92.3859,294.1,
07/05/2023,18:20:21,3,RIGHT,631,202,182.5,620,207,320.5760440207596,-40.1123,125.918,0.0,
07/05/2023,18:20:21,1,LEFT,22,322,248.5,32,321,288.00173610587836,-154.5217,-89.8674,297.72,
07/05/2023,18:20:21,3,LEFT,27,320,211.5,37,318,283.0070670495703,-153.8274,-90.2684,0.0,
07/05/2023,18:20:21,3,RIGHT,604,247,671.5,560,246,251.14935795259362,-37.3829,127.6262,0.0,
07/05/2023,18:20:21,3,LEFT,30,304,152.0,39,306,281.3485382936972,-151.1134,-91.8867,0.0,
07/05/2023,18:20:21,3,LEFT,6,287,153.5,14,289,307.5662530252628,-150.5903,-93.9408,0.0,
07/05/2023,18:20:21,3,LEFT,40,281,168.5,47,275,276.6839352040519,-146.8325,-96.1592,0.0,
07/05/2023,18:20:22,3,LEFT,38,281,385.5,52,287,270.0240730009086,-147.019,-94.5794,0.0,
07/05/2023,18:20:22,3,LEFT,45,275,236.5,57,280,266.02443496791795,-145.5003,-95.613,0.0,
07/05/2023,18:20:22,3,LEFT,42,268,755.0,67,256,260.969346858975,-144.8148,-99.1578,0.0,
07/05/2023,18:20:22,3,LEFT,5,262,108.0,14,256,312.62117650600703,-147.3292,-98.0944,0.0,
07/05/2023,18:20:22,2,LEFT,47,267,1029.5,72,258,255.63254878829494,-144.1853,-98.9876,624.51,
07/05/2023,18:20:22,3,RIGHT,631,185,111.5,623,188,330.50416033690107,-41.8955,129.6991,0.0,
07/05/2023,18:20:22,2,LEFT,55,270,496.0,74,280,249.23081671414553,-143.7931,-95.856,633.5,
07/05/2023,18:20:22,3,RIGHT,629,189,252.0,618,190,325.1215157444982,-41.668,130.1696,0.0,
07/05/2023,18:20:22,2,LEFT,65,274,892.0,97,280,226.55904307707516,-143.3103,-96.2202,645.64,
07/05/2023,18:20:22,3,LEFT,5,269,184.5,12,270,312.03204963593083,-148.2405,-96.3124,0.0,
07/05/2023,18:20:22,2,LEFT,80,281,191.5,89,289,233.07080469247967,-142.6745,-94.7257,666.17,
07/05/2023,18:20:22,3,LEFT,7,278,213.0,19,280,303.64617567161946,-149.2791,-95.1364,0.0,
07/05/2023,18:20:22,3,RIGHT,621,190,175.0,605,190,313.2491021535417,-42.3116,132.6756,0.0,
07/05/2023,18:20:22,2,LEFT,78,279,894.0,99,280,224.59073890078372,-142.6034,-96.254,662.88,
07/05/2023,18:20:22,2,LEFT,86,294,253.0,97,299,223.98660674245681,-144.0018,-93.2749,678.74,
07/05/2023,18:20:22,2,LEFT,22,288,1093.0,67,294,254.33245958783948,-149.4337,-93.747,608.1,
07/05/2023,18:20:23,2,LEFT,44,293,2006.5,107,299,214.03270778084362,-148.2191,-93.3665,629.39,
07/05/2023,18:20:23,3,RIGHT,618,210,239.0,600,212,300.1066477104431,-40.4426,128.4537,0.0,
07/05/2023,18:20:23,2,LEFT,96,297,92.5,104,299,217.0184323968819,-143.2942,-93.3385,694.2,
07/05/2023,18:20:23,2,LEFT,94,298,120.5,112,299,209.05740838343903,-143.7022,-93.4142,691.52,
07/05/2023,18:20:23,2,LEFT,100,296,194.0,114,299,207.06762180505189,-142.6333,-93.4336,700.03,
07/05/2023,18:20:24,3,LEFT,104,274,125.5,112,277,212.3982109152523,-138.6642,-96.9647,0.0,
07/05/2023,18:20:24,3,LEFT,58,278,1199.0,122,280,202.0,-144.6282,-96.671,0.0,
07/05/2023,18:20:24,3,RIGHT,613,208,512.5,578,205,282.4694673765644,-41.1444,135.2502,0.0,
07/05/2023,18:20:24,3,RIGHT,604,208,622.5,560,207,265.27155897306443,-42.0318,139.6502,0.0,
07/05/2023,18:20:25,3,LEFT,129,259,193.0,154,258,177.2004514666935,-132.9752,-101.3099,0.0,
07/05/2023,18:20:26,2,LEFT,115,287,230.0,129,282,194.74342094150447,-139.1922,-96.4716,721.43,
07/05/2023,18:20:27,2,LEFT,181,257,120.0,189,258,144.9310180741169,-123.8813,-102.7052,851.16,
07/05/2023,18:20:28,3,RIGHT,625,245,318.0,608,246,297.3550066839299,-35.6796,117.1981,0.0,
07/05/2023,18:20:28,3,RIGHT,610,242,640.0,573,244,264.1685068285014,-37.4347,124.886,0.0,
07/05/2023,18:20:28,3,RIGHT,619,243,446.5,593,244,283.3813684771813,-36.4692,120.5044,0.0,
07/05/2023,18:20:28,3,LEFT,52,255,277.0,62,260,264.8848806557294,-142.0511,-98.4889,0.0,
07/05/2023,18:20:29,3,LEFT,198,243,96.5,207,246,135.07405376311175,-118.9003,-106.0631,0.0,
07/05/2023,18:20:29,3,LEFT,88,258,160.5,99,260,229.0,-138.3971,-99.335,0.0,
07/05/2023,18:20:29,2,LEFT,198,271,203.0,214,275,115.15641536623133,-122.298,-100.204,937.56,
07/05/2023,18:20:30,2,LEFT,201,243,93.0,209,244,134.52509059651288,-118.3008,-106.5961,887.55,
07/05/2023,18:20:30,2,LEFT,206,242,128.0,222,246,122.80065146407001,-117.1811,-107.0029,901.83,
07/05/2023,18:20:31,2,LEFT,202,249,165.5,207,256,129.86531484580476,-118.7596,-103.9838,905.24,
07/05/2023,18:20:31,2,LEFT,212,248,490.0,232,251,111.8257573191436,-116.5651,-106.5632,940.02,
07/05/2023,18:20:31,2,LEFT,224,247,124.5,232,251,111.8257573191436,-113.8644,-106.5632,986.39,
07/05/2023,18:20:31,2,LEFT,205,245,165.5,222,251,119.85407794480753,-117.7046,-105.9141,906.03,
07/05/2023,18:20:32,2,LEFT,207,238,353.5,224,244,122.44182292011173,-116.5651,-107.5713,894.77,
07/05/2023,18:20:34,3,RIGHT,325,195,270.0,333,207,113.7453295744489,-88.9351,-130.7809,0.0,
07/05/2023,18:20:37,3,RIGHT,309,181,550.0,322,190,130.01538370516005,-92.2259,-132.4739,0.0,
07/05/2023,18:20:37,3,RIGHT,310,182,614.0,324,195,125.06398362438324,-92.0309,-131.7603,0.0,
07/05/2023,18:20:39,3,RIGHT,316,191,134.0,320,195,125.0,-90.8394,-130.9598,0.0,
07/05/2023,18:20:39,2,RIGHT,295,253,1102.0,322,265,55.036351623268054,-96.7571,-111.1726,981.15,
07/05/2023,18:20:39,3,RIGHT,315,208,888.5,333,224,96.87620966986684,-91.1189,-126.2349,0.0,
07/05/2023,18:20:39,3,RIGHT,321,211,597.5,335,224,97.16480844420988,-89.7735,-126.6561,0.0,
07/05/2023,18:20:39,3,RIGHT,340,201,100.0,335,205,115.97413504743201,-85.6513,-131.7161,0.0,
07/05/2023,18:20:39,3,LEFT,294,199,126.5,304,202,119.07980517283357,-95.6035,-126.4088,0.0,
07/05/2023,18:20:39,2,RIGHT,300,234,1059.5,324,244,76.10519036176179,-94.9697,-118.4956,760.95,
07/05/2023,18:20:40,3,RIGHT,516,193,118.5,505,195,223.27113561766106,-54.1238,161.8405,0.0,
07/05/2023,18:20:40,2,LEFT,294,250,1107.0,317,263,57.07889277132134,-96.9272,-111.1941,1395.41,
07/05/2023,18:20:40,3,LEFT,307,199,829.5,304,212,109.17875251164945,-92.8085,-124.0193,0.0,
07/05/2023,18:20:40,2,LEFT,300,255,930.5,317,265,55.08175741568164,-95.4662,-110.5133,1503.57,
07/05/2023,18:20:41,3,LEFT,295,216,113.0,299,222,100.22474744293447,-95.7563,-120.7077,0.0,
07/05/2023,18:20:41,3,LEFT,301,195,191.0,304,205,116.1077086157504,-94.0402,-125.7067,0.0,
07/05/2023,18:20:41,3,RIGHT,348,200,99.5,350,205,118.84864324004712,-83.9458,-135.2502,0.0,
07/05/2023,18:20:41,3,RIGHT,308,198,127.5,327,200,120.20399327809372,-92.583,-131.2155,0.0,
07/05/2023,18:20:42,2,RIGHT,311,223,1490.5,339,236,86.12200647918046,-92.1387,-123.9011,675.21,
07/05/2023,18:20:42,3,RIGHT,350,180,114.0,350,188,135.36617007214173,-83.97,-139.1849,0.0,
07/05/2023,18:20:42,2,RIGHT,311,224,1533.0,344,236,87.36131867136622,-92.1476,-124.992,684.05,
07/05/2023,18:20:42,3,LEFT,340,182,720.0,318,193,127.01574705523721,-85.9433,-131.0188,0.0,
07/05/2023,18:20:42,2,LEFT,311,232,1319.5,314,246,74.24284477308234,-92.2216,-116.2587,1216.39,
07/05/2023,18:20:42,2,RIGHT,315,244,1316.0,339,256,66.76076692189807,-91.302,-117.1124,915.27,
07/05/2023,18:20:43,2,LEFT,317,251,1599.0,305,270,52.20153254455275,-90.8069,-107.4566,1480.1,
07/05/2023,18:20:43,2,LEFT,317,254,2079.5,312,277,43.73785545725808,-90.8185,-105.7959,1534.97,
07/05/2023,18:20:43,2,LEFT,317,251,1621.0,308,270,51.419840528729765,-90.8069,-107.7713,1480.1,
07/05/2023,18:20:43,2,LEFT,317,246,1017.0,317,260,60.07495318350236,-90.7884,-112.2035,1398.51,
07/05/2023,18:20:43,3,RIGHT,348,202,759.0,325,212,108.11567878897121,-83.8999,-127.8464,0.0,
07/05/2023,18:20:43,2,RIGHT,333,258,107.0,330,263,57.87054518492115,-86.389,-113.0436,1142.04,
07/05/2023,18:20:43,2,LEFT,321,236,1512.0,312,253,67.47592163134935,-89.7487,-113.7874,1263.96,
07/05/2023,18:20:43,3,RIGHT,373,201,98.0,375,207,125.67418191498204,-78.6063,-141.7757,0.0,
07/05/2023,18:20:44,2,RIGHT,333,244,1413.0,330,258,62.80127387243033,-86.6183,-114.8293,906.6,
07/05/2023,18:20:44,2,LEFT,333,243,1561.0,305,256,65.73431371817918,-86.6335,-111.9256,1336.17,
07/05/2023,18:20:44,3,RIGHT,361,202,710.0,338,210,111.46299834474219,-81.106,-131.1215,0.0,
07/05/2023,18:20:44,3,RIGHT,517,192,97.5,505,193,224.39696967650877,-54.0855,162.1081,0.0,
07/05/2023,18:20:44,2,LEFT,332,245,1622.5,308,258,63.150613615387776,-86.8636,-111.6746,1366.48,
07/05/2023,18:20:44,3,RIGHT,353,201,1525.5,323,212,108.04165863221463,-82.8482,-127.4506,0.0,
07/05/2023,18:20:44,2,RIGHT,333,247,1352.5,320,260,60.0,-86.5716,-112.6199,949.82,
07/05/2023,18:20:44,2,RIGHT,337,254,1247.5,325,270,50.24937810560445,-85.3719,-109.7843,1050.08,
07/05/2023,18:20:44,3,RIGHT,358,198,513.5,328,202,118.27087553578015,-81.8699,-130.9464,0.0,
07/05/2023,18:20:44,2,RIGHT,338,253,860.5,325,263,57.21887800367987,-85.124,-112.2972,1028.75,
07/05/2023,18:20:44,2,RIGHT,337,248,1213.0,323,260,60.07495318350236,-85.4999,-113.0513,953.46,
07/05/2023,18:20:45,2,RIGHT,336,245,1114.5,323,258,62.07253821135398,-85.8214,-113.7359,913.27,
07/05/2023,18:20:45,2,RIGHT,334,239,1642.0,325,258,62.20128616033595,-86.4395,-114.0389,839.61,
07/05/2023,18:20:45,2,RIGHT,336,232,1322.5,328,248,72.44308110509934,-86.0548,-117.8973,757.73,
07/05/2023,18:20:45,2,RIGHT,333,232,1225.0,323,244,76.05918747922567,-86.7928,-118.325,762.11,
07/05/2023,18:20:45,2,RIGHT,334,234,1229.0,328,251,69.46221994724903,-86.5167,-116.9011,782.03,
07/05/2023,18:20:45,2,RIGHT,334,230,1212.0,325,248,72.17340230306452,-86.5761,-117.3835,740.4,
07/05/2023,18:20:45,2,RIGHT,334,229,1152.0,320,241,79.0,-86.5907,-118.7497,730.54,
07/05/2023,18:20:46,2,RIGHT,337,229,1093.0,320,241,79.0,-85.8624,-118.7497,726.33,
07/05/2023,18:20:46,2,RIGHT,338,233,1048.5,325,246,74.16872656315464,-85.5444,-118.0297,764.55,
07/05/2023,18:20:46,2,RIGHT,338,232,1021.5,328,248,72.44308110509934,-85.5635,-117.8973,754.28,
07/05/2023,18:20:46,2,RIGHT,340,231,1032.5,323,244,76.05918747922567,-85.0939,-118.325,740.5,
07/05/2023,18:20:46,3,RIGHT,376,199,1089.0,360,210,117.04699910719626,-78.0678,-136.606,0.0,
07/05/2023,18:20:46,2,RIGHT,339,231,1109.0,323,244,76.05918747922567,-85.3381,-118.325,742.41,
07/05/2023,18:20:46,3,RIGHT,380,201,562.0,360,205,121.75795661885921,-77.1487,-137.8755,0.0,
07/05/2023,18:20:46,2,RIGHT,339,233,1292.0,335,248,73.54590403278758,-85.2979,-119.1676,762.6,
07/05/2023,18:20:46,3,RIGHT,391,200,157.0,390,207,132.92479076530458,-74.9471,-146.7805,0.0,
07/05/2023,18:20:46,2,RIGHT,338,233,1307.5,320,246,74.0,-85.5444,-117.1981,764.55,
07/05/2023,18:20:46,3,RIGHT,390,201,179.0,385,207,130.36103712382777,-75.0957,-145.042,0.0,
07/05/2023,18:20:46,3,RIGHT,553,193,241.0,535,198,247.2023462671825,-49.3118,149.802,0.0,
07/05/2023,18:20:46,3,RIGHT,389,202,109.0,383,207,129.37542270462347,-75.2457,-144.3665,0.0,
07/05/2023,18:20:46,3,RIGHT,567,193,118.5,553,195,264.41255643406953,-47.6527,144.5491,0.0,
07/05/2023,18:20:47,2,RIGHT,341,241,997.0,325,253,67.1863081289633,-84.6203,-115.7347,847.11,
07/05/2023,18:20:47,3,RIGHT,390,202,160.5,388,210,129.3213052826177,-75.0414,-145.3591,0.0,
07/05/2023,18:20:47,2,RIGHT,342,244,1085.5,330,258,62.80127387243033,-84.2894,-114.8293,881.32,
07/05/2023,18:20:47,3,RIGHT,376,201,529.0,358,210,116.37869220780924,-77.9797,-136.0609,0.0,
07/05/2023,18:20:47,2,RIGHT,348,242,1201.0,323,253,67.06713054842886,-82.8115,-115.416,834.99,
07/05/2023,18:20:47,3,RIGHT,377,201,518.5,360,210,117.04699910719626,-77.7714,-136.606,0.0,
07/05/2023,18:20:47,2,RIGHT,346,240,975.5,325,251,69.18092222571191,-83.3792,-116.3999,819.5,
07/05/2023,18:20:47,3,RIGHT,382,201,596.5,365,210,118.84864324004712,-76.7352,-138.0128,0.0,
07/05/2023,18:20:47,2,RIGHT,350,241,1244.0,328,251,69.46221994724903,-82.338,-116.9011,816.01,
07/05/2023,18:20:47,3,RIGHT,391,200,514.5,368,202,127.38916751435343,-74.9471,-140.8696,0.0,
07/05/2023,18:20:47,2,RIGHT,351,244,1527.0,328,260,60.530983801686226,-81.9793,-113.8059,845.57,
07/05/2023,18:20:47,3,RIGHT,396,202,573.0,383,210,126.763559432512,-73.8238,-143.6334,0.0,
07/05/2023,18:20:48,2,RIGHT,351,241,1349.5,328,256,64.4980619863884,-82.0858,-115.2011,812.07,
07/05/2023,18:20:48,3,RIGHT,397,202,472.0,390,212,128.70120434556935,-73.6223,-145.5816,0.0,
07/05/2023,18:20:48,2,RIGHT,353,237,1029.5,328,248,72.44308110509934,-81.7286,-117.8973,763.34,
07/05/2023,18:20:48,2,RIGHT,352,239,1370.5,328,251,69.46221994724903,-81.9056,-116.9011,787.08,
07/05/2023,18:20:48,2,RIGHT,355,233,1454.5,345,251,73.38937252763509,-81.3844,-120.1065,719.25,
07/05/2023,18:20:48,3,LEFT,303,214,110.5,304,219,102.25947388873072,-93.8901,-122.2622,0.0,
07/05/2023,18:20:48,3,RIGHT,399,201,157.5,398,210,134.84806264830058,-73.2808,-149.0362,0.0,
07/05/2023,18:20:48,3,RIGHT,567,194,165.0,553,198,263.00760445279906,-47.5473,143.8889,0.0,
07/05/2023,18:20:48,2,RIGHT,355,233,1594.5,325,246,74.16872656315464,-81.3844,-118.0297,719.25,
07/05/2023,18:20:48,3,RIGHT,402,202,186.5,400,210,136.01470508735443,-72.6211,-149.8084,0.0,
07/05/2023,18:20:48,2,RIGHT,356,232,1337.5,345,246,78.10889834071403,-81.1796,-121.8754,707.25,
07/05/2023,18:20:48,3,RIGHT,404,197,363.0,395,205,137.2953021774598,-72.5361,-149.0362,0.0,
07/05/2023,18:20:48,2,RIGHT,357,227,1098.0,343,239,84.20213774008353,-81.1267,-123.7992,663.32,
07/05/2023,18:20:48,3,RIGHT,407,189,189.0,385,190,145.34441853748632,-72.4445,-148.7133,0.0,
07/05/2023,18:20:48,3,LEFT,319,192,491.5,309,210,110.54863183232979,-90.2106,-125.3625,0.0,
07/05/2023,18:20:48,2,RIGHT,358,224,942.0,345,236,87.64131445842195,-81.0029,-125.2176,637.93,
07/05/2023,18:20:48,3,RIGHT,411,189,111.0,403,190,154.23683088030563,-71.6902,-154.8626,0.0,
07/05/2023,18:20:48,2,RIGHT,362,224,1143.0,345,236,87.64131445842195,-80.0738,-125.2176,626.98,
07/05/2023,18:20:48,2,LEFT,313,200,418.0,307,217,103.81714694596457,-91.5189,-123.2669,966.34,
07/05/2023,18:20:48,2,LEFT,261,200,2293.5,279,222,106.23088063270491,-102.5977,-117.9115,907.19,
07/05/2023,18:20:49,2,RIGHT,359,233,1219.5,340,246,76.6550715869472,-80.4171,-120.8277,705.59,
07/05/2023,18:20:49,3,RIGHT,526,200,201.5,493,202,209.41107898103195,-52.035,166.1925,0.0,
07/05/2023,18:20:49,3,RIGHT,410,200,239.5,413,212,142.52368224263643,-71.1753,-154.7223,0.0,
07/05/2023,18:20:49,2,RIGHT,362,236,1336.0,343,253,70.83784299369935,-79.5625,-118.9741,719.75,
07/05/2023,18:20:49,3,RIGHT,413,203,417.0,400,210,136.01470508735443,-70.3879,-149.8084,0.0,
07/05/2023,18:20:49,2,RIGHT,364,237,1177.0,348,253,72.61542535852834,-79.0302,-120.0101,720.03,
07/05/2023,18:20:49,3,RIGHT,413,203,360.5,400,210,136.01470508735443,-70.3879,-149.8084,0.0,
07/05/2023,18:20:49,3,RIGHT,328,194,110.0,328,202,118.27087553578015,-88.3028,-130.9464,0.0,
07/05/2023,18:20:49,2,RIGHT,364,237,1245.0,345,253,71.5122367151245,-79.0302,-119.3806,720.03,
07/05/2023,18:20:49,3,RIGHT,416,202,285.5,405,210,139.01438774457844,-69.8765,-151.7925,0.0,
07/05/2023,18:20:49,2,RIGHT,367,234,1185.5,345,248,76.21679604916491,-78.4507,-121.1757,683.75,
07/05/2023,18:20:49,3,RIGHT,415,202,120.5,415,212,143.83671297690307,-70.0696,-155.596,0.0,
07/05/2023,18:20:49,2,RIGHT,372,239,1185.0,345,248,76.21679604916491,-76.9868,-121.1757,700.71,
07/05/2023,18:20:49,3,RIGHT,501,207,392.0,470,207,187.8004259846074,-54.8437,176.9606,0.0,
07/05/2023,18:20:49,3,RIGHT,420,205,336.0,410,210,142.12670403551894,-68.8884,-153.8532,0.0,
07/05/2023,18:20:49,2,RIGHT,375,242,1181.0,345,251,73.38937252763509,-76.0853,-120.1065,709.01,
07/05/2023,18:20:49,3,RIGHT,496,207,150.5,463,207,182.25805880673698,-55.5957,-179.493,0.0,
07/05/2023,18:20:49,3,RIGHT,418,205,614.0,400,210,136.01470508735443,-69.2744,-149.8084,0.0,
07/05/2023,18:20:49,2,RIGHT,378,246,1188.5,353,256,72.00694410957877,-75.1013,-119.9667,723.21,
